poiID;title;text;
1;DONT GO. when will we all learn? Do we have to watch animals locked up the saddest thing I’ve ever seen, even if they were treated humanely which they’re not.;Welcome to animal cruelty 101
1;I didn’t really want To visit in the first place but I was with a. Group of friends. Some parts of the aquarium were fine, but once I started seeing giant sea mammals such as dolphins swimming round in tiny areas.Yeah….:nah….:;sorry this is modern day animal cruelty. I suspect these kinds of places will be gone in 50 years time. I wish they were gone now. One of the best aquariums in the world
1;Went there like 40 minutes after opening time and I had to wait like 60 minutes (it was a Monday) to get in. It's actually nice that they do it this way so you get a better experience when you get inside. I wouldn't recommend the backstage viewing. Just buy a regular ticket and enjoy the place. The setting of the whole place is marvellous. I really loved every bit of it! Highly recommended!;To be able to experience the sea
1;If you want to experience various sea creatures when you travel to Osaka, I recommend you to go there at least once. Especially, the order of viewing the aquarium was very attractive. You can see creatures that live at a certain depth in the form of viewing that gradually goes down. But there is also a problem. Some intelligent creatures, such as penguins, dolphins, seals, and whale sharks, are huddling in narrow tanks that do not fit their size. It can be fun for some, but unpleasant for others, for dolphins to do a show at the behest of a trainer in a tank. In fact, many countries have banned the use or confinement of intelligent animals in shows. If the purpose of visiting here is to educate children about sea life, I recommend not to go. They can see the creatures in the aquarium, feel the sea, and see them wonderfully, but it can naturally instill in children the idea that animals are a human's toys, which are animals can be consumed.;Aquarium Inside A Building
1;It will look at first glance like an oddly shaped red and blue building but it is actually the Osaka Kaiyukan which contains within it an aquarium. It is a very popular tourist destination and on the day we visited, we arrived during midday without having booked a ticket only to be told that we had to wait until 4 PM before there is space for us to go into the Kaiyukan. There is thankfully the Tempozan shopping center nearby to kill sometime. Entering the Kaiyukan, the visitor is first directed to the topmost floor and they slowly travel downwards as they explore the contents of the aquarium. Various marine wildlife are on display here but the highlight and the "Stars" of the aquarium is the giant aquarium in the middle of the Kaiyukan containing two giant whale sharks. I daresay that the dark settings add to the atmosphere of looking at these animals in the aquarium. It can get very crowded during the holiday period with lots of kids running around and people bustling through but overall the locals are very orderly. If anything it's the tourists that are disorderly who would not hesitate to elbow people out of the way or use their kids as shields to push in ahead to people. It does take quite a while to go around Kaiyukan and take in the view of the animals. Having gotten in at 4 PM and still having other things to do in the itinerary, we decided to travel around Kaiyukan as quickly as possible and it still took us 2 hours. It would not be surprising at all that it would take people a whole day to complete their visit if they had gone with a more leisurely place. There is a cafe for visitors to grab a rest and some snacks while they are at it with views of Osaka Bay. At the end of Kaiyukan there are two souvenir shops. The first one is the smaller souvenir shop, the second one is the larger one and on the same level at Starbucks. Once the sun has gone down there are light features that you can take pictures next to. I think Kaiyukan is well worth the visit when one is visiting Osaka. It's my second visit to the place and it is still a great place. My first visit made such an impression on me that other aquariums has never been as impressive as the visit here. The only difference with my first visit is that the "Hands on" section where you can touch some of the animals has been removed.;NOT FOR ANIMAL LOVERS
1;WARNING: the aquarium says that is open until 8 pm. However, when I visited at 6:30 pm the lights were set to night time and almost all of the mamals were asleep. The low "moonlight" illumination made it almost impossible to photograph anything.;It's the first time I saw a whale shark in captivity
1;The aquarium had plenty of sea creatures from all over the globe. But I was amazed when I saw a whale shark in an aquarium, and there was more than one.;Enjoyable aquarium visit
1;Its a good aquarium visit but nothing amazing.  Their main attraction is the large tank in the middle with the whale sharks.  My biggest disappointment is the minimal info they provide on the different species they have there.  Wish they did a better job of that so that I could learn a little more about what I was looking at.;A great side visit.
1;It’s a great side visit (not so much of a main itinerary). As I entered I thought the enclosures where kinda small. But as I walked on I realised I was walking down the floors and the tanks where 8 floors deeps. It was a great experience. . Highly recommended if you have extra days. Expect young families with toddlers. But it was not a bother for me. They were well behaved. . I don’t think it’s a must-visit because you can get the same experience in other aquariums around the world. But if you are traveling with kids they would love it. As a solo traveler I spent a good 2 hours there. And finished it off with a meal at the food court. . The surrounding port area was nice too.;Awful, don’t pay for this
1;Do not visit!! Three dolphins in the one area, all three had a collapsed dorsal fin and were chewing on a plastic rope (looks as if they were playing but they continued to do it=stress), the tank even though deep due to the height of the aquarium led to not much swimming room for the dolphins!!  Two whale sharks in one small tank too!! Again both had collapsed dorsal fins!! So sad to see and I regret going!! I never imagined the tanks would be so small!! Please don’t pay for this… they should never be in tanks!!;Not recommended
1;Went here during my birthday weekend in Osaka and the building is great. So many fish to see! The tanks are so big! So many different types of animals to see. Definitely need to see this place. There are times for going through so make sure you aren't too early or late. If so there is a mall next door to walk around.;Beautiful whales shark
1;This is my first time seeing whale shark, it’s so beautiful. good place to spent with children. Reasonable price and animals seems happy and healthy;Family​ Day​ Out
1;Very​ long​ queue​ during​ summer month.​ Many​ activities​ for​ young​ kids.​ You​ could​ easily spend a​ whole​ day​ here.;Horrible
1;Horrible experience. These animals belong in the wild , not explouted in small tanks. Dolphins caught during the brutal Taji drives.;Whale sharks in an round tank
1;nice place good food, great variety of marine life, the cafe had great drinks - I liked the macha milk. I could spend all day on the benches watch the main tank;relaxing and peaceful aquarium.
2;Great Destination;The sight was beautiful. All the waterfronts and the city lights was magnificent. I highly recommend this to people who visit Japan and want to do something fun.
2;Can’t Miss Ferris Wheel;The Tempozan Ferris Wheel is a hard-to-miss place. It towers above the Tempozan Market shopping mall and is just within the vicinity of the Kaiyukan Aquarium. Almost certainly you will pay this ferris wheel a visit just because you are within the vicinity. The lines were not long. The attraction being what it is, people are always steadily getting on and getting of the carriage. For a higher price you can pay to be in the carriage with a transparent floor. They do not allow for strollers to be parked in and around the ferris wheel, the attendants there will either fold it for you or if the stroller is small enough, allow it to be put on the carriage with you while still being open. The ferris wheel ride takes about 15 minutes as you ascend, reach the peak and then begin to descend. We rose the ferris wheel at around 1 PM and the skies were clear so we got a great view of the Osaka skyline and Osaka bay.
2;Nice view;We did get a good view of osaka up until the sea but the capsule is pretty small. My husband who is 6’2 was having space issue, it was definitely built for japanese people. Overall, worth the money
2;Smaller than other in Tokyo;If you are traveling from Tokyo to Osaka then you should not try this. In Tokyo you have Kasai Rinkai Park and odaiba park fairies wheel which is much much better than this. This is not value for money at all.
2;Excellent views;We arrived as the ticket booth opened (10am) and didn’t have to wait in any lines. We chose the glass bottom one. It moves slowly so even those with a fear of heights will find it fine. Very clean and the staff were very polite. You must wear masks to ride.
2;Amazing sunset, warm recommendations;We didn’t plan to go at first, but since it’s just next to the aquarium we decided to give it a try. . We came just around the sunset and had an amazing expirience. I’d recommend this to everyone who will be in the neighborhood. . If you’re visiting aquarium, than Ferris Wheel next to it is a must.
2;Must do in Osaka;Awesome views of Osaka and worth the affordable price. Roughly a 15 minute ride and with non stop breathtaking views.
2;Great sights;The Ferris wheel is tall, and I mean tall. It's about a 15 minute ride to make a complete circuit. But the views are amazing. You can choose between a regular capsule or a clear bottom for the same price, so the choice is yours. You can look into Universal Studios and see Hogwarts from the ride. You can also see most of Osaka as well from the ride, and being right on the waterfront at sunset makes the ride all the more romantic.
2;The great 15 minutes Osaka panoramic view;The ideal time to go up to see the scenery is the evening, either before or after the Santa Maria cruise. It's free for both items when showing the Osaka Amazing Pass.
2;View is Amazing!;Definitely a must if you're not afraid of heights. Also, it's free if you decided to get an Osaka Amazing Pass, so make sure you get one. It's really really worth every cent or yen. We heard the line's especially long during the weekends so go on the weekdays, and possibly around 10 when it opens. Ohh it's a bit chilly up there so bring a jacket.
2;Glass bottom carriage is a must;Although it is a longer wait vs the standard carriage, the glass (opaque) bottom adds a different level of excitement to this tall ferries wheel just next to the Aquarium
2;Great view from the top;Well worth a little trip on if your not scared of heights , u get a great view from the top but was pretty windy
3;If you are European or American, DO NOT GO. I left feeling quite depressed. Awful treatment of animals. Makes our zoos at home look like Eden. If you are Japanese, do not go but try to lobby for some change here.;AWFUL animal cruelty
